,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
340,"True Wireless Earbuds, Bluetooth Wireless Earphones 5.0 with USB-C Charging Case, Wireless Headphones in-Ear 3D Stereo IPX6 Waterproof Bluetooth Earbuds Mic 40H Playtime, Smart Touch Control",Brand: voo,$27.99,5 out of 5,/Wireless-Bluetooth-Earphones-Headphones-Waterproof/dp/B005VM1ATC/ref=sr_1_245?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-245,4 ratings,['No Review']
341,"Wireless Earbuds, Bluetooth Headset Mini Size, Stereo in-Ear Wireless Headset with Microphone and Charging Box, Bluetooth Earphone with Noise Reduction Compatible with",Brand: jinxiuhuazhenshangmao,$99.99,4.6 out of 5,/Wireless-Bluetooth-Microphone-Reduction-Compatible/dp/B08D99R998/ref=sr_1_246?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-246,3 ratings,['No Review']
342,"Wireless Earbuds Active Noise Cancelling, Mpow X3 ANC Bluetooth Earphones w/4 Mics Noise Cancelling, Stereo Earbuds w/Deep Bass, 30Hrs ANC Earbuds w/USB-C Charge, Smart Touch Control, IPX8 Waterproof",Visit the Mpow Store,$49.99,4.5 out of 5,/Mpow-Bluetooth-Cancellation-Control%EF%BC%8C27-Waterproof/dp/B082G2RKSV/ref=sr_1_247?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-247,"1,693 ratings","['sound quality', 'battery life', 'noise cancellation', 'noise cancelling', 'wireless earbuds', 'active noise', 'true wireless', 'touch controls', 'highly recommend', 'great value', 'price point', 'great price', 'airpods pro']"
343,"Sony WF-XB700 EXTRA BASS True Wireless Earbuds Headset/Headphones with mic for phone call Bluetooth Technology, Black (WFXB700/B)",Visit the Sony Store,No Price,4.3 out of 5,/Sony-Headphones-Bluetooth-Technology-WFXB700/dp/B085VQFZ8Z/ref=sr_1_248?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-248,894 ratings,"['battery life', 'sound quality', 'extra bass', 'wireless earbuds', 'charging case', 'right earbud', 'price point', 'noise cancellation', 'great sound', 'use the right', 'true wireless', 'airpods', 'really good']"
344,"Wireless Earbuds Bluetooth 5.0 Headphones, Deep Bass Stereo Sound Bluetooth Earbuds, Truly Wireless in-Ear Earphones with Noise-Cancelling Mic, IPX7, 50 Hours Playtime, Ear Hook for iPhone/Android",Visit the Bicboz Store,$54.97,5 out of 5,/Wireless-Bluetooth-Headphones-Earphones-Noise-Cancelling/dp/B08BL4XF2V/ref=sr_1_249?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-249,6 ratings,['No Review']
345,JustJamz 30 Pack 3.5mm Stereo in-Ear Earbud Headphones - Earphones (Assorted Colors),Visit the JustJamz Store,$44.99,4 out of 5,/JustJamz-3-5mm-Stereo-Earbud-Headphones/dp/B01F4I0IEA/ref=sr_1_250?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-250,275 ratings,"['stopped working', 'earbuds', 'great price', 'worth the money', 'within a week', 'get what you pay', 'great value', 'students to use', 'far so good', 'last long', 'ear piece', 'work well', 'served their purpose']"
346,"Bluetooth Earbuds Wireless, POWERADD S9 Noise Cancelling TWS Ear Buds with Microphone and True BT 5.0 IPX7 Waterproof in-Ear Headphones, Ergonomic Bass Stereo Earphones with Charging Case, Black",Visit the POWERADD Store,$19.99,4.7 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A0663984193VA7K865RRS&url=%2FBluetooth-Earbuds-Wireless-POWERADD-S9%2Fdp%2FB087M4138M%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947314%26sr%3D8-251-spons%26psc%3D1&qualifier=1598947313&id=2411150476891466&widgetName=sp_mtf,83 ratings,"['sound quality', 'battery life', 'charging case', 'easy to use', 'noise cancellation', 'battery lasts', 'bluetooth earbuds', 'wireless earbuds', 'highly recommend', 'true wireless', 'earbuds', 'noise reduction']"
347,"Granvela GV1 HD Classic Sports Earphones IPX5 Waterproof Running Earbuds Wired with Mic, Memory Wire Earhook and Clip - Blue",Visit the Granvela Store,$17.99,4.4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A04483391TVOQ8OZ3NGI6&url=%2FGranvela-Earphones-Waterproof-Running-Earbuds%2Fdp%2FB07VFMH3FR%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947314%26sr%3D8-252-spons%26psc%3D1&qualifier=1598947313&id=2411150476891466&widgetName=sp_mtf,28 ratings,['No Review']
348,Xander (Sons of Sangue Book 5),"by
Patricia A. Rasey (Author) Format: Kindle Edition",No Price,4.8 out of 5,/Xander-Sons-Sangue-Book-5-ebook/dp/B074LZY7QL/ref=sr_1_253?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-253,74 ratings,"['sons of sangue', 'patricia rasey', 'xander and india', 'received an arc', 'wait for the next', 'next book', 'must read', 'sangue series', 'looking forward', 'unborn child', 'rival mc member', 'xander dumitru']"
349,"True Wireless Earbuds, TaoTronics SoundLiberty 94 Active Noise Cancelling TWS, Bluetooth 5.1 Earbuds with Mic Single/Twin Mode, Touch Control, 32H Playtime, USB C Charging in-Ear Stereo Earphones",Visit the TaoTronics Store,$59.99,4.9 out of 5,/TaoTronics-SoundLiberty-Cancelling-Bluetooth-Earphones/dp/B08DFJ5SJS/ref=sr_1_254?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-254,56 ratings,"['true wireless', 'wireless earbuds', 'sound quality', 'active noise', 'noise cancelling', 'long time', 'charging case', 'sound effect', 'feels great', 'comfortable to wear', 'quality is very good', 'sound very good', 'quality is also']"
350,"SUPOLOGY Bluetooth Wireless Headphones Mini Bluetooth Earbuds True Wireless Earbuds, Deep Bass Hifi Stereo 30 Hours Battery Life One-Step Pairing In-Ear Built-In Mic One Key Control Earphone For Sport",Brand: SUPOLOGY,$21.99,4.5 out of 5,/SUPOLOGY-Bluetooth-Headphones-Cancelling-Earphones/dp/B081H53FYD/ref=sr_1_255?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-255,33 ratings,['No Review']
351,"AUKEY True Wireless Earbuds Active Noise Cancelling Bluetooth 5, with 4 Built-in Mics for Clear Calls, USB-C Quick Charge, 35-Hour Playtime, IPX5 Waterproof",Visit the AUKEY Store,$59.99,4.6 out of 5,/AUKEY-Wireless-Cancelling-Bluetooth-Waterproof/dp/B088NWFD63/ref=sr_1_256?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-256,"1,832 ratings","['sound quality', 'battery life', 'noise cancellation', 'noise cancelling', 'wireless earbuds', 'active noise', 'touch controls', 'comfortable to wear', 'price point', 'quality is good', 'lightweight', 'true wireless', 'good sound']"
352,CCA C10 Five Drivers Hybrid in Ear Monitors in Each Side，HiFi 4BA 1DD High Resolution Earphones/Earbuds with 3.5mm Gold Plated Plug Detachable Cable 2pin 0.75mm Wired Earbuds(Black Without mic) …,Brand: H HIFIHEAR,$40.99,4.5 out of 5,/Monitors-Side%EF%BC%8CHiFi-Resolution-Earphones-Detachable/dp/B07L6DCCB5/ref=sr_1_257?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-257,973 ratings,"['sound quality', 'foam tips', 'memory foam', 'low end', 'noise cancellation', 'earbuds', 'years ago', 'well worth', 'highly recommend', 'really good', 'sound great', 'great value', 'in-ear monitors', 'ear tips', 'waste of money']"
353,True Wireless Earbuds in-Ear Bluetooth 5.0 Headphones Sweatproof Long Playtime Wireless Earphones with Charging Case Bluetooth Earbuds with Mic for Running Sports Gym,Brand: Evetebol,$21.99,4.3 out of 5,/Wireless-Bluetooth-Headphones-Sweatproof-Earphones/dp/B085XT5QF7/ref=sr_1_258?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-258,237 ratings,"['battery life', 'sound quality', 'wireless earbuds', 'earbuds', 'charging case', 'another pair', 'noise cancelling', 'great price', 'ever bought', 'make sure', 'quality is great', 'listening to music', 'worth the money', 'highly recommend']"
354,"Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones with Alexa Voice Control And Mic For Phone Call, Black",Visit the Sony Store,$228.00,4.1 out of 5,/Sony-WF-1000XM3-Industry-Canceling-Wireless/dp/B07T81554H/ref=sr_1_259?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-259,"4,685 ratings","['sound quality', 'noise cancellation', 'battery life', 'true wireless', 'wireless earbuds', 'call quality', 'google assistant', 'touch controls', 'left earbud', 'listening to music', 'earbud', 'noise cancelation']"
355,Bose SoundSport In-Ear Headphones w/Mic (Apple) (Red),Visit the Bose Store,$299.99,4.6 out of 5,/Bose-SoundSport-Ear-Headphones-Apple/dp/B07QLBGGM4/ref=sr_1_260?dchild=1&keywords=in+ear+earbuds&qid=1598947314&sr=8-260,43 ratings,['No Review']
356,"Joymiso Tangle Free Earbuds for Kids Women Small Ears with Case, Comfortable Lightweight in Ear Headphones, Flat Cable Ear Buds Wired Earphones with Microphone and Volume Control for Cell Phone Laptop",Brand: MOXKING,$14.99,4.1 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A02244001795H1PCXC80R&url=%2FComfortable-Lightweight-Headphones-Earphones-Microphone%2Fdp%2FB0811DB2R8%2Fref%3Dsr_1_261_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947314%26sr%3D8-261-spons%26psc%3D1&qualifier=1598947313&id=2411150476891466&widgetName=sp_btf,256 ratings,"['small ears', 'volume control', 'sound quality', 'stopped working', 'year old', 'tangle free', 'ear canal', 'different sizes', 'second pair', 'listen to music', 'quality is good', 'great sound', 'finally found', 'highly recommend']"
357,"Betron YSM1000 Earphones with Microphone and Volume Control, Noise Isolating in-Ear Headphones, Strong Bass, Compatible with iPhone, iPad, iPod and Macbooks, Gold and Black",Visit the Betron Store,$15.99,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A074459831N3RQOBXKAK9&url=%2FBetron-Headphones-Definition-Smartphones-Microphone%2Fdp%2FB00XBZY0EI%2Fref%3Dsr_1_262_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947314%26sr%3D8-262-spons%26psc%3D1&qualifier=1598947313&id=2411150476891466&widgetName=sp_btf,"5,426 ratings","['sound quality', 'stopped working', 'highly recommend', 'noise cancellation', 'memory foam', 'great price', 'good sound', 'second pair', 'noise cancelling', 'earbud', 'really good', 'high quality', 'much better', 'build quality']"
358,"All-New TPE Earbuds Earphones Headphones in-Ear/Mic, Noise Isolating, Fits All 3.5mm Devices, HD Stereo Sound for Samsung, iPhone,iPad, iPod, Android Phones, Mp3 Players w/Bonuses- SupFabPal (Purple)",Brand: J & J,$19.01,4.5 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A01477911SRLVN62N02SU&url=%2FEarphones-Headphones-Isolating-Bonuses-SupFabPal%2Fdp%2FB085X1XMJP%2Fref%3Dsr_1_257_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-257-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_atf_next,11 ratings,['No Review']
359,Wireless Earbuds Bluetooth Headphones for iPhone or Android Guning S1 Waterproof Sport True Wireless Stereo TWS Earphones in Ear Long Playtime Battery Stable Bluetooth Connection Cordless Earphones,Brand: GUNING,$38.99,4.4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A0137974E7062MDA2XNR&url=%2FBluetooth-Headphones-S1-Waterproof-Connection%2Fdp%2FB07W81K941%2Fref%3Dsr_1_258_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-258-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_atf_next,141 ratings,"['sound quality', 'battery life', 'earbuds', 'wireless earbuds', 'stay in my ears', 'bought a pair', 'easy to use', 'phone calls', 'highly recommend', 'easy to carry', 'listening to music', 'great sound', 'sound is great']"
360,Axloie Sports Wireless Earbuds Bluetooth 5.0 Headphones True Wireless Deep Bass in-Ear Mini TWS Stereo IPX7 Waterproof 25H Playtime Wireless Earphones with Charging Case for Running Workout Gym Black,Visit the Axloie Store,$49.99,4.2 out of 5,/Axloie-Bluetooth-Headphones-Waterproof-Earphones/dp/B07Y7SPHLB/ref=sr_1_259?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-259,"5,073 ratings","['sound quality', 'battery life', 'noise cancellation', 'wireless earbuds', 'quality is very good', 'good sound', 'easy to use', 'highly recommend', 'long time', 'ear hooks', 'around the ear', 'listening to music', 'really good']"
361,"Headphones Heavy Bass Stereo Earphones Earbuds Noise Isolating Tangle Free Headsets CBGGQ in Ear Headphones with Remote & Microphone,for iOS and Android,Laptops,Gaming(Black+White+Pink+Green 4 Pack)",Brand: CBGGQ,$9.99,3.9 out of 5,/Headphone-Earphones-CBGGQ-Headphones-Microphone/dp/B07XRXHHMP/ref=sr_1_260?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-260,"1,298 ratings","['sound quality', 'stopped working', 'waste your money', 'ear piece', 'small ears', 'really like', 'poor quality', 'great deal', 'get what you pay', 'good price', 'uncomfortable to wear', 'pair stopped work', 'earbud']"
362,"True Wireless Earbuds, Bluetooth 5.0 Headphones IPX4 Waterproof Sport in-Ear Earphones Headset Built-in Mic with Charging Case, Mini Make-up Mirror for Running Gym Workout (Pink)",Brand: KKUYI,$19.99,4.4 out of 5,/Wireless-Bluetooth-Headphones-Waterproof-Earphones/dp/B087BMQNQJ/ref=sr_1_261?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-261,44 ratings,['No Review']
363,"True Wireless Earbuds, Hadisala Bluetooth 5.0 Headphones with 30H Playtime Touch Control, IPX7 Waterproof Bluetooth TWS Stereo Earphones with Deep Bass Built-in HD Mic, in-Ear Headset for Sports Work",Brand: Hadisala,$29.89,5 out of 5,/Hadisala-Bluetooth-Headphones-Waterproof-Earphones/dp/B08DCV57L4/ref=sr_1_262?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-262,6 ratings,['No Review']
364,"Wireless Bluetooth Earbuds LUMAUDiO Supreme, LED Digital Display, 1200 mAh Charging Case, Waterproof IPX5, Hands Free, in-Ear Headphones with Microphone, Environmental Noise Cancelling Earbuds, Black",Brand: Generic,$19.99,No Review,/Waterproof-Headphones-Microphone-Environmental-Cancelling/dp/B08CXM81VD/ref=sr_1_263?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-263,No Ratings,['No Review']
365,NEW Microsoft Surface Earbuds,Brand: Microsoft,$199.99,3.9 out of 5,/Microsoft-HVM-00001-NEW-Surface-Earbuds/dp/B086Q9FHDD/ref=sr_1_264?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-264,46 ratings,"['surface earbuds', 'sound quality', 'ear canal', 'battery life', 'earbud', 'different sizes', 'listening to music', 'earbud left', 'right earbud', 'call quality', 'sound great', 'airpods', 'volume', 'calls', 'touch']"
366,Skullcandy Jib Plus Wireless In-Ear Earbud - Black,Visit the Skullcandy Store,$18.99,4.2 out of 5,/Skullcandy-Plus-Wireless-Ear-Earbud/dp/B07RS25MCP/ref=sr_1_265?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-265,"1,936 ratings","['battery life', 'sound quality', 'stopped working', 'skullcandy', 'noise cancellation', 'wireless earbuds', 'around the neck', 'good price', 'really good', 'price point', 'great price', 'good sound']"
367,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds (Wireless Charging Case included), Black – US Version",Visit the SAMSUNG Store,$129.99,4.4 out of 5,/Samsung-Wireless-improved-Charging-included/dp/B083KVM9VW/ref=sr_1_266?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-266,"7,453 ratings","['battery life', 'sound quality', 'galaxy buds', 'call quality', 'noise cancellation', 'wireless earbuds', 'ambient noise', 'ambient mode', 'airpods pro', 'buds plus', 'earbud', 'true wireless', 'stopped working']"
368,"TANTUU Sleeping Earbuds, Wireless Headphones in-Ear Bluetooth 5.0 with Double batterys, 380 mAh 24 Hours Non-Stop Playing time, Sleeping Earphones for Side Sleeper, Sports, Gym, Running, Insomnia etc",Brand: TANTUU,$35.99,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A03157793B7MMU69XKDT6&url=%2FTANTUU-Sleeping-Headphones-Bluetooth-Earphones%2Fdp%2FB081LK4ZWX%2Fref%3Dsr_1_267_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-267-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_mtf,55 ratings,"['sound quality', 'earbuds', 'battery life', 'side sleeper', 'long time', 'fall asleep', 'stay in place', 'bluetooth range', 'hurt my ears', 'really good', 'comfortable for sleeping', 'quality is good', 'headphones', 'headset', 'bed']"
369,Wireless Earbuds with Immersive Sound True 5.0 Bluetooth in-Ear Headphones with 2000mAh Charging Case Easy-Pairing Stereo Calls/Touch Control/Built-in Microphones/IPX7 Sweatproof/Deep Bass for Sports,Brand: RUMIXI,$29.99,4.6 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A06370963SY4FW79HYXNA&url=%2F5-0-Bluetooth-Headphones-Case-Easy-Pairing-Microphones-IPX7-Sweatproof%2Fdp%2FB0876538NH%2Fref%3Dsr_1_268_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-268-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_mtf,"2,971 ratings","['battery life', 'sound quality', 'charging case', 'easy to use', 'noise cancellation', 'wireless earbuds', 'highly recommend', 'great price', 'great value', 'listening to music', 'pretty good', 'better than expected']"
370,AirPro |display| True Wireless Earbuds Bluetooth 5.0 - TWS Wireless Bluetooth Earphones with Charging Case – IPX5 Waterproof in-Ear Earphones for Sports Running Workout Women Men & Kids AirPods style…,Visit the TBI Pro Store,$41.95,4.7 out of 5,/AirPro-display-Wireless-Earbuds-Bluetooth/dp/B087RTK54G/ref=sr_1_269?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-269,32 ratings,"['sound quality', 'ear buds', 'battery life', 'play pause', 'good sound', 'fit well in our ears', 'really like', 'charging case', 'headphones', 'bass', 'bluetooth', 'earbuds', 'wireless', 'digital', 'answer', 'connection']"
371,Sony MDR-EX15LP-BLACK In-Ear Headphones with Tangle Free Cord and 3 Pairs of Silicone Ear Buds,Visit the Sony Store,$11.57,4.4 out of 5,/Sony-MDR-EX15LP-BLACK-Headphones-Tangle-Silicone/dp/B076MHX9YR/ref=sr_1_270?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-270,"1,607 ratings","['sound quality', 'earbuds', 'great sound', 'tangle free', 'get what you pay', 'comfortable to wear', 'another pair', 'last long', 'pair of earbuds', 'good sound', 'headphones', 'earbud', 'wire', 'earphones', 'noise']"
372,"Shure SE215 Sound Isolating Earphones with 3.5mm Cable, Remote and Mic, Special Edition Blue",Visit the Shure Store,No Price,4.2 out of 5,/Shure-Isolating-Earphones-Remote-Special/dp/B07W7WFDBD/ref=sr_1_271?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-271,473 ratings,"['sound quality', 'stopped working', 'left earbud', 'noise cancellation', 'listening to music', 'sound is great', 'sound isolation', 'second time', 'left ear', 'month ago', 'phone calls', 'ever owned', 'best ever']"
373,"TFZ NO.3 HiFi in Ear Earphone, in Ear Monitor, Dual Voice Coils Driver HiFi Earphone, with 2 Pin Detachable Design, Compatible for iPhone and Android and PC (Laser)",Brand: THE FRAGRANT ZITHER,$108.00,No Review,/NO-3-Earphone-Monitor-Detachable-Compatible/dp/B08BNK5NDM/ref=sr_1_272?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-272,No Ratings,['No Review']
374,"True Wireless Earbuds, DB DEGBIT IPX6 Waterproof Bluetooth 5.0 Wireless Headphones with Microphone Charging Case 35H Playtime in-Ear TWS Earphones Hi-Fi Stereo Sound Headset for Workout Running Travel",Brand: DB DEGBIT,$24.99,4.6 out of 5,/DB-DEGBIT-Waterproof-Headphones-Microphone/dp/B088M5RB5M/ref=sr_1_273?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-273,765 ratings,"['sound quality', 'battery life', 'easy to use', 'wireless earbuds', 'easy to connect', 'great sound', 'highly recommend', 'bluetooth headset', 'airpods', 'listening to music', 'charging case', 'long battery', 'good sound']"
375,Bluetooth 5.0 Wireless Earbuds Wireless Bluetooth Headphones in-Ear Earbud with Charging Case,Brand: Aopiuuo,$12.99,5 out of 5,/Aopiuuo-Bluetooth-Wireless-Headphones-Charging/dp/B082MM83RG/ref=sr_1_274?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-274,2 ratings,['No Review']
376,True Wireless Stereo Earbuds IPX8 Waterproof Bluetooth 5.0 Headphones 24 Hrs Total Playback with Touch Control Support Single &Twin Mode,Brand: OKG,$29.99,4.7 out of 5,/Wireless-Waterproof-Bluetooth-Headphones-Playback/dp/B085RLPPS4/ref=sr_1_275?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-275,"3,620 ratings","['sound quality', 'battery life', 'wireless earbuds', 'easy to use', 'noise cancellation', 'highly recommend', 'long time', 'definitely recommend', 'comfortable to wear', 'great price', 'quality is good', 'easy to pair']"
377,"LETSCOM Bluetooth Headphones V5.0 IPX7 Waterproof, Wireless Sport Earphones, HiFi Bass Stereo Sweatproof Earbuds w/Mic, Noise Cancelling Headset for Workout, Running, Gym, 8 Hours Play Time",Visit the LETSCOM Store,$19.98,4.4 out of 5,/LETSCOM-Headphones-Waterproof-Sweatproof-Cancelling/dp/B07R2J14V3/ref=sr_1_276?dchild=1&keywords=in+ear+earbuds&qid=1598947318&sr=8-276,"38,566 ratings","['sound quality', 'battery life', 'stopped working', 'noise cancellation', 'highly recommend', 'easy to use', 'noise cancelling', 'great price', 'long time', 'great value', 'ear pieces', 'second pair', 'another pair']"
378,"LUDOS Clamor Wired Earbuds in Ear Headphones with Microphone, Earphones with Mic and Volume Control, Memory Foam, Reinforced Cable, Bass Compatible with iPhone, Apple, iPad, Computer, Laptop, PC",Visit the Ludos Store,$19.97,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A02567864GBP3MP4MJ6U&url=%2FHeadphones-Microphone-Generation-Reinforced-Compatible%2Fdp%2FB07VNX5NTF%2Fref%3Dsr_1_277_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-277-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_btf,"10,799 ratings","['sound quality', 'memory foam', 'noise cancellation', 'highly recommend', 'ear pieces', 'great price', 'stopped working', 'listening to music', 'foam tips', 'zoom meetings', 'bang for your buck', 'good quality']"
379,"Wireless Earbuds with Charging Case in Silicone Cover,Bluetooth 5.0 Headphones True Wireless Earbuds Sports in-Ear 30 Hours Playtime 3D Stereo Earbuds with Mic HD Binaural Call (Blue)",Brand: hsbzus,$29.99,3.6 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A01388462OPKZU77XNU6O&url=%2FWireless-Charging-Silicone-Bluetooth-Headphones%2Fdp%2FB085XZ5PL3%2Fref%3Dsr_1_278_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947318%26sr%3D8-278-spons%26psc%3D1&qualifier=1598947318&id=4243880260315257&widgetName=sp_btf,57 ratings,['No Review']
380,"LUDOS Clamor Wired Earbuds in Ear Headphones with Microphone, Earphones with Mic and Volume Control, Memory Foam, Reinforced Cable, Bass Compatible with iPhone, Apple, iPad, Computer, Laptop, PC",Visit the Ludos Store,$19.97,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A024732217YLTR781XY0&url=%2FHeadphones-Microphone-Earphones-Reinforced-Compatible%2Fdp%2FB0823KH687%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947323%26sr%3D8-273-spons%26psc%3D1&qualifier=1598947322&id=1995583659169309&widgetName=sp_atf_next,"10,799 ratings","['sound quality', 'memory foam', 'noise cancellation', 'highly recommend', 'ear pieces', 'great price', 'stopped working', 'listening to music', 'foam tips', 'zoom meetings', 'bang for your buck', 'good quality']"
381,"Bulk Earbuds Headphones Wholesale Earphones, Keewonda 100 Pack Disposable Ear Buds Bulk Individually Wrapped Headphones for School Classroom Students",Brand: Keewonda,$69.95,4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A01346382KAAUH6XVNO07&url=%2FHeadphones-Wholesale-Keewonda-Disposable-Individually%2Fdp%2FB07GLTGP54%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947323%26sr%3D8-274-spons%26psc%3D1&qualifier=1598947322&id=1995583659169309&widgetName=sp_atf_next,13 ratings,['No Review']
382,"JLab Audio JBuds Pro Premium in-Ear Earbuds with Mic, Guaranteed Fit, Guaranteed for Life - Blue",Visit the JLAB Store,$9.88,4.4 out of 5,/Audio-JBuds-Premium-Earbuds-Guaranteed/dp/B077MNW1FV/ref=sr_1_275?dchild=1&keywords=in+ear+earbuds&qid=1598947323&sr=8-275,249 ratings,"['sound quality', 'listen to music', 'another pair', 'stop working', 'second pair', 'earbuds', 'last even half as long', 'great price', 'buy another', 'works great', 'sound great', 'amazing sound', 'great headphones']"
383,"Wireless Earbuds, Otium Bluetooth 5.0 Earbuds Deep Bass Hi-Fi Stereo Sound 35H Playtime Touch Control IPX6 Waterproof in-Ear TWS Headphones with Mic and USB C Quick Charge for Workout/Travel/Office",Visit the Otium Store,$19.94,4.8 out of 5,/Wireless-Otium-Bluetooth-Waterproof-Headphones/dp/B089KKRXG6/ref=sr_1_276?dchild=1&keywords=in+ear+earbuds&qid=1598947323&sr=8-276,181 ratings,"['sound quality', 'battery life', 'airpod pros', 'highly recommend', 'earbuds', 'wireless earbuds', 'charging case', 'lightweight', 'noise cancellation', 'great sound', 'wireless headphones', 'stay in my ears', 'noise cancelling']"
384,JLab J6MS JBuds Stereo to Mono In-Ear Single Earbud | Style Headset with Enterprise Class Microphone | 3.5mm Headphone Jack | Black,Visit the JLAB Store,$11.99,4.1 out of 5,/Stereo-Headset-Enterprise-Microphone-Headphone/dp/B0060RBZA6/ref=sr_1_277?dchild=1&keywords=in+ear+earbuds&qid=1598947323&sr=8-277,695 ratings,"['earbud', 'sound quality', 'single ear', 'hands free', 'single earbud', 'ear open', 'listening to music', 'stereo to mono', 'good sound', 'cell phone', 'left and right', 'able to hear', 'ear pieces', 'going on around', 'audio books']"
